lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
Effect4.Machine.DeferredStore.isDone._redArg	deferred_store_is_done	false	6	0	0	0	3	3	0	0	0	0	6	0	0	0	0	0	0	0	0	3	4	0	5	0	1	0	9571483249840593051
Effect4.Machine.DeferredStore.poll._redArg	deferred_store_poll	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	3	0	1	0	5428399805850814045
Effect4.Machine.DeferredStore.complete._redArg	deferred_store_complete	false	15	0	0	0	6	3	0	0	0	0	15	0	0	0	0	0	0	0	0	10	22	0	8	0	1	0	16928550972427486833
Effect4.Machine.DeferredStore.cancel._redArg	deferred_store_cancel	false	4	0	0	0	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	10	0	4	0	1	0	2834660257699444570
Effect4.Machine.TimerStore.cancel	timer_store_cancel	false	2	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	1	0	6096049751036788481
Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0._redArg	scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	7	5	0	1	0	1	0	9934168748682949452
Effect4.Scope.isClosed._redArg	scope_is_closed	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	5178395835239141857
Effect4.Machine.MemoWorld.get	memo_world_get	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	14540793992013320567
Effect4.Machine.syncOpStep._lam_0	sync_op_step__lam_0	false	3	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	6	0	1	0	1	0	15317362682319866950
Effect4.Machine.syncOpStep._lam_1	sync_op_step__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6037926349254907927
Effect4.Machine.syncOpStep._lam_2	sync_op_step__lam_2	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	235892469554813995
Effect4.Machine.WakeList.register._redArg	wake_list_register	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	4	11	0	1	0	1	0	15423574983730355961
Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0._redArg	scope_add_exit_at_scope_store_add_finalizer_spec_0	false	6	0	0	0	1	2	0	0	0	0	5	1	0	0	0	0	0	0	0	8	10	0	2	0	1	0	17590838872075173101
Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0._redArg	scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	7	4	0	1	0	1	0	17467623458711433245
Effect4.Machine.storesCloseScopeUnsafe._redArg	stores_close_scope_unsafe	false	11	0	1	3	5	2	0	0	0	0	11	0	0	0	0	0	0	0	0	14	18	0	7	1	1	0	312252404442827136
Effect4.Machine.Err.image	err_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	9601324832038609831
Effect4.Machine.Defect.image	defect_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	17773277850345736829
Effect4.Machine.Value.fiberIdentity	value_fiber_identity	false	6	0	0	0	0	1	0	1	0	0	5	0	1	0	0	0	0	0	0	0	5	0	0	0	1	0	2586554797438833217
Effect4.Store.Image.unit	store_image_unit	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	548664061003021320
Effect4.Machine.Value.cause._redArg	value_cause	false	7	0	0	0	0	1	0	1	0	0	6	0	1	0	0	0	0	0	0	0	10	0	0	0	1	0	516914869582110169
Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0._redArg	exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0	false	2	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	5	3	0	4	0	1	0	18424304704300042251
Effect4.Machine.TimerStore.fireNext._redArg	timer_store_fire_next	false	9	0	0	0	4	2	0	0	0	0	9	0	0	0	0	0	0	0	0	7	15	0	5	0	1	0	1352593690099219359
Effect4.Machine.WakeList.runBatch._redArg	wake_list_run_batch	false	4	0	1	2	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	5	7	0	3	0	1	0	7329157058882427048
List.mapTR.loop._at_.Effect4.Machine.DeferredStore.complete.spec_0._redArg	list_map_tr_loop_at_deferred_store_complete_spec_0	true	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	2	10	0	3	0	1	0	14889061139683581634
Effect4.Machine.Env.scopeKey	env_scope_key	false	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	2514712601935219676
Effect4.Machine.Env.Context.lookup._redArg	env_context_lookup	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	14255253741659475757
Effect4.Machine.Env.scopeOfVal	env_scope_of_val	false	6	0	0	0	3	4	0	1	0	0	5	0	0	0	1	0	0	0	0	4	3	0	4	2	1	0	4903150063409602359
Effect4.Program.blockAt	program_block_at	false	10	0	0	0	3	3	0	1	0	0	9	0	1	0	0	0	0	0	0	6	10	0	3	2	1	0	184904981709992527
Effect4.Program.blockExit	program_block_exit	false	25	0	1	4	9	5	0	2	0	0	23	0	2	0	0	0	0	0	0	15	33	0	10	6	1	0	2250406294561686964
Effect4.Program.runStmts.yieldOf	program_run_stmts_yield_of	true	26	0	1	2	3	3	0	2	0	0	24	0	2	0	0	0	0	0	0	27	60	0	5	1	1	0	9982591147031220663
Effect4.Program.loopExit	program_loop_exit	true	27	0	0	0	10	9	0	2	0	0	25	0	2	0	0	0	0	0	0	11	50	0	12	6	1	0	17591923293251353940
Effect4.Program.loopAt	program_loop_at	false	8	0	0	0	4	4	0	0	0	0	8	0	0	0	0	0	0	0	0	9	8	0	4	3	1	0	15429180723795619312
Effect4.Program.loopFinishAt	program_loop_finish_at	false	8	0	0	0	3	3	0	0	0	0	8	0	0	0	0	0	0	0	0	9	9	0	5	0	1	0	1796425931422210212
Effect4.Program.actionAt._lam_0	program_action_at__lam_0	false	11	0	1	4	6	3	0	1	0	0	9	1	1	0	0	0	0	0	0	2	15	0	8	3	1	0	2280287150273886411
Effect4.Program.actionAt.entrants	program_action_at_entrants	true	8	0	0	0	1	2	0	2	0	0	6	0	2	0	0	0	0	0	0	2	10	0	2	0	1	0	7610149358588233598
List.mapTR.loop._at_.Effect4.Program.embedAction.spec_0	list_map_tr_loop_at_program_embed_action_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	6	0	2	0	1	0	12368721597047047535
Effect4.Program.resolveLayer.resolveLayerTerm	program_resolve_layer_resolve_layer_term	false	11	0	0	0	7	6	0	1	0	0	10	0	1	0	0	0	0	0	0	1	16	0	8	4	1	0	6028833558550435551
List.get?Internal._redArg	list_get_opt_internal	true	7	0	0	0	2	3	0	2	0	0	5	0	2	0	0	0	0	0	0	2	7	0	3	1	1	0	7917179579382169689
Effect4.Program.instDecidableEqRegistration	program_inst_decidable_eq_registration	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	11997596113152781046
Effect4.Program.instDecidableEqRowKind	program_inst_decidable_eq_row_kind	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	17139293446232041623
Effect4.Program.Row.normalizeTypes	program_row_normalize_types	false	4	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	1	0	1	0	3330201657053211938
Effect4.Store.Val.handles	store_val__handles	true	10	0	0	0	1	6	0	0	0	0	10	0	0	0	0	0	0	0	0	5	11	0	5	1	1	0	6870892908959676800
List.all._at_.Effect4.Program.externalAdmits.spec_0	list_all_at_program_external_admits_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	11043535880817262372
Effect4.Machine.Ctx.provide	ctx_provide	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	14473995465243385734
instDecidableEqList._redArg	inst_decidable_eq_list	false	5	0	0	0	4	5	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	8	0	1	0	4262292771593005773
Effect4.Store.Val.beqList	store_val__beq_list	true	5	0	0	0	4	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	6	2	1	0	16609204579241436909
Effect4.Machine.exitImage	exit_image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	16503054763608751505
Effect4.Machine.Env.decode	env_decode	false	8	0	0	0	2	3	0	0	0	0	8	0	0	0	0	0	0	0	0	4	6	0	4	0	1	0	8364133417630057431
Effect4.Program.updateKeepsIdentity	program_update_keeps_identity	false	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	3	1	1	0	6856281565232434716
Effect4.Machine.Env.ContextUpdate.apply	env_context_update_apply	false	2	0	0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	16189956942498114601
Effect4.Machine.Ctx.withServices	ctx_with_services	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	4782625040020299416
Effect4.Program.currentMemoMapOf	program_current_memo_map_of	false	8	0	0	0	3	4	0	1	0	0	7	0	0	0	1	0	0	0	0	4	5	0	4	2	1	0	7848111004135906537
Effect4.Machine.Env.Context.setEntries._redArg	env_context_set_entries	true	7	0	0	0	3	3	0	0	0	0	7	0	0	0	0	0	0	0	0	5	15	0	5	0	1	0	12652144002154923580
Effect4.Machine.Env.encodeEntries	env_encode_entries	false	4	0	0	0	0	1	0	1	0	0	3	0	1	0	0	0	0	0	0	1	4	0	0	0	1	0	16516783049367205612
Effect4.Program.compileLayer	program_compile_layer	true	25	0	0	0	2	5	1	2	0	0	23	0	2	0	0	0	0	0	0	44	31	0	6	1	1	0	18286668971773220173
Effect4.Machine.Env.Context.mergeEntries._redArg	env_context_merge_entries	true	2	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	8132477514492961360
Effect4.Program.LayerTerms.length._redArg	program_layer_terms_length	true	4	0	0	0	1	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	3	0	2	0	1	0	4259009426241254160
List.range	list_range	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	13905376915732650954
List.foldl._at_.Effect4.Program.Point.spineChild.spec_0	list_foldl_at_program_point_spine_child_spec_0	true	3	0	0	0	1	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	4	0	2	0	1	0	15898645118470530820
Effect4.Program.contextsOf	program_contexts_of	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	18442471657073969470
Effect4.Machine.Env.Context.mergeAll	env_context_merge_all	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	17758408087546788712
Effect4.Program.firstErrorValue?	program_first_error_value_opt	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	2	0	1	0	12386928014702919218
Effect4.Store.Val.instDecidableEq	store_val__inst_decidable_eq	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	422839882831693628
Option.instDecidableEq._redArg	option_inst_decidable_eq	false	4	0	0	0	3	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	6	0	1	0	2622474760605170674
List.findSome?._at_.Effect4.Program.orDieCause.spec_0	list_find_some_opt_at_program_or_die_cause_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	0	3	1	1	0	11782283305375541124
Effect4.Program.Val.tagPayload?	program_val__tag_payload_opt	false	8	0	0	0	6	7	0	0	0	0	8	0	0	0	0	0	0	0	0	7	3	0	7	5	1	0	15168484036134081968
Effect4.Program.Val.hasTy	program_val__has_ty	true	88	0	0	0	44	66	0	10	0	0	77	1	5	4	1	0	0	0	0	3	81	0	79	30	1	0	13301085668661218995
List.any._at_.Effect4.Program.externalValue.spec_0	list_any_at_program_external_value_spec_0	true	5	0	0	0	3	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	15325454457891255391
Effect4.Program.externalHandleTarget	program_external_handle_target	false	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	12312087727131094187
List.foldl._at_.Effect4.Machine.fireState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_1.spec_3	list_foldl_at_fire_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_1_spec_3	true	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	2	0	1	0	780093433882649175
Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6	drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6	false	207	0	4	8	72	46	0	2	0	0	198	7	2	0	0	0	0	0	0	497	574	0	119	2	1	0	13849703485460688744
Effect4.Api.isCompileFrontier	api_is_compile_frontier	false	4	0	0	0	3	3	0	1	0	0	3	0	1	0	0	0	0	0	0	0	2	0	3	2	1	0	17745571283466672900
List.filterMapTR.go._at_.Effect4.Program.awaits.spec_0	list_filter_map_tr_go_at_program_awaits_spec_0	true	8	0	0	0	4	4	0	0	0	0	8	0	0	0	0	0	0	0	0	6	19	0	7	0	1	0	15904988580869773161
Effect4.Reason.annotate._redArg	reason_annotate	false	6	0	0	0	1	3	0	0	0	0	6	0	0	0	0	0	0	0	0	12	15	0	3	0	1	0	5088107103815554821
Effect4.Cause.dedup._redArg._lam_0	cause_dedup__red_arg__lam_0	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	2	0	1	0	18184455622027487933
Effect4.Machine.RunMachine.arm._redArg	run_machine_arm	false	6	0	0	0	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	26	26	0	3	0	1	0	16138671965455461924
Effect4.Machine.yieldVerdict._redArg	yield_verdict	false	1	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	4404553126917590414
Effect4.Machine.RunFiber.publish._redArg	run_fiber_publish	false	7	0	0	0	2	1	0	0	0	0	6	1	0	0	0	0	0	0	0	13	19	0	2	0	1	0	11917320642103564812
Effect4.Machine.exitFiber.exitStore._redArg._lam_0	exit_fiber_exit_store__red_arg__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	8	3	0	0	0	1	0	12523158544739984524
Effect4.Machine.interruptEach._redArg._lam_0	interrupt_each__red_arg__lam_0	false	12	0	1	2	4	2	0	0	0	0	12	0	0	0	0	0	0	0	0	24	29	0	6	0	1	0	13821645561868063849
Effect4.Exit.causeReasons._redArg	exit__cause_reasons	false	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	10354834121175226058
Effect4.Supervision.WaitState.pending._redArg	supervision_wait_state_pending	false	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	1	0	1	0	14953679686653513911
Effect4.Scope.tableInsert._redArg._lam_0	scope_table_insert__red_arg__lam_0	false	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	4278384790786312298
Effect4.Scope.tableInsert._redArg._lam_1	scope_table_insert__red_arg__lam_1	false	2	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	4	0	3	0	1	0	14895759257778845209
Effect4.Program.NativeAtom.ofName?	program_native_atom_of_name_opt	false	133	0	0	0	33	34	0	33	0	0	100	0	0	33	0	0	0	0	0	34	99	0	66	0	1	0	4209474395435231270
Effect4.Program.NativeAtom.eval	program_native_atom_eval	false	222	0	3	6	131	163	0	3	0	0	219	0	3	0	0	0	0	0	0	159	110	0	176	120	1	0	1476097569742028646
Effect4.Cause.dedup._at_.Effect4.Cause.combine._at_.Effect4.Exit.mergeFinalizer._at_.Effect4.Exit.restoreAfterFinalizer._at_.Effect4.Machine.contEOf.spec_0.spec_0.spec_1.spec_2	cause_dedup_at_cause_combine_at_exit__merge_finalizer_at_exit__restore_after_finalizer_at_cont_eof_spec_0_spec_0_spec_1_spec_2	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	2	6	0	2	0	1	0	8315501315858454768
Effect4.Machine.HandleKind.handleOf._lam_0	handle_kind_handle_of__lam_0	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	16160501907442217278
Effect4.Machine.HandleKind.ofHandle	handle_kind_of_handle	false	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	3	4	0	3	1	1	0	11431192170939455462
Effect4.Store.Image.equiv._redArg._lam_0	store_image_equiv__red_arg__lam_0	false	2	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	1	0	8702939966004870009
Effect4.Store.Image.equiv._redArg._lam_1	store_image_equiv__red_arg__lam_1	false	4	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	2	3	0	3	0	1	0	3831020755628513561
List.mapTR.loop._at_.Effect4.Store.Image.toList.spec_0._redArg	list_map_tr_loop_at_store_image_to_list_spec_0	true	4	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	1	7	0	2	0	1	0	11238768579864127048
Effect4.Store.Image.ofListAux._redArg	store_image_of_list_aux	true	8	0	0	0	4	4	0	0	0	0	7	1	0	0	0	0	0	0	0	6	7	0	5	2	1	0	13396575942200608117
Effect4.Machine.WakeList.wakeAll._redArg	wake_list_wake_all	false	5	0	0	0	1	1	0	1	0	0	4	0	1	0	0	0	0	0	0	4	7	0	1	0	1	0	3330130872732771128
Effect4.Machine.WakeList.cancel._redArg	wake_list_cancel	false	8	0	0	0	2	2	0	0	0	0	8	0	0	0	0	0	0	0	0	6	15	0	3	0	1	0	16167914987534364214
_private.Effect4.Machine.Scope.0.Effect4.Scope.addState._at_.Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0.spec_1._redArg	scope_add_state_at_scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0_spec_1	false	8	0	0	0	1	4	0	0	0	0	8	0	0	0	0	0	0	0	0	25	14	0	3	1	1	0	5233109966530111385
Effect4.ScopeState.isClosed._redArg	scope_state_is_closed	false	4	0	0	0	1	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	3664959745732171792
Effect4.Machine.MemoWorld.lookup	memo_world_lookup	true	12	0	0	0	5	5	0	2	0	0	10	0	2	0	0	0	0	0	0	6	16	0	9	0	1	0	14333005150852015977
_private.Effect4.Machine.Scope.0.Effect4.Scope.removeState._at_.Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0.spec_0._redArg	scope_remove_state_at_scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0_spec_0	false	4	0	0	0	2	5	0	0	0	0	4	0	0	0	0	0	0	0	0	14	5	0	5	1	1	0	9193989045507992231
Effect4.Machine.scopeCloseSnapshot	scope_close_snapshot	false	8	0	0	0	4	2	0	0	0	0	8	0	0	0	0	0	0	0	0	6	18	0	5	0	1	0	16621681091917058629
Effect4.Machine.Err.image._lam_0	err_image__lam_0	false	20	0	0	0	1	4	0	4	0	0	16	0	4	0	0	0	0	0	0	8	20	0	4	0	1	0	17772231803195327672
Effect4.Machine.ofErr	of_err	false	30	0	0	0	17	18	0	4	0	0	26	0	4	0	0	0	0	0	0	18	16	0	21	13	1	0	13917041935574356409
Effect4.Machine.Defect.image._lam_0	defect_image__lam_0	false	23	0	0	0	2	6	0	6	0	0	16	1	6	0	0	0	0	0	0	8	18	0	7	0	1	0	18135890211472818280
Effect4.Machine.ofDefect	of_defect	false	37	0	0	0	17	18	0	6	0	0	31	0	6	0	0	0	0	0	0	18	21	0	24	10	1	0	3416397081896387047
Effect4.Store.Image.nat	store_image_nat	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	5427102510182057716
Effect4.Store.Image.ctor1._redArg	store_image_ctor1	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	6	0	0	0	1	0	16172104478705498411
Effect4.Store.Image.unit._lam_0	store_image_unit__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15317262399723868982
Effect4.Store.Image.ofUnit	store_image_of_unit	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	16298933404634609459
Effect4.Machine.Value.cause._redArg._lam_0	value_cause__red_arg__lam_0	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1004086613291374407
Effect4.Machine.Value.cause._redArg._lam_1	value_cause__red_arg__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1729534753364216096
Effect4.Machine.Value.reason._redArg	value_reason	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	11	10	0	0	0	1	0	18087945671237178160
Effect4.Machine.TimerStore.dueMin	timer_store_due_min	true	7	0	1	2	8	5	0	0	0	0	7	0	0	0	0	0	0	0	0	3	12	0	13	0	1	0	3456990678504458519
Effect4.Machine.WakeList.wakeBy._at_.Effect4.Machine.TimerStore.fireNext.spec_0	wake_list_wake_by_at_timer_store_fire_next_spec_0	false	9	0	0	0	2	2	0	2	0	0	6	1	2	0	0	0	0	0	0	6	15	0	3	0	1	0	11228106082223180774
Effect4.instDecidableEqServiceKey.decEq	inst_decidable_eq_service_key_dec_eq	false	2	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	4	0	1	0	4728903327768537844
Effect4.Program.splitPc	program_split_pc	false	3	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	9896745266507947221
Effect4.Program.blockEnv	program_block_env	false	7	0	0	0	1	2	0	1	0	0	6	0	1	0	0	0	0	0	0	1	13	0	2	0	1	0	1474105208342920647
Effect4.Program.loopResultAt	program_loop_result_at	false	6	0	0	0	4	4	0	0	0	0	6	0	0	0	0	0	0	0	0	5	4	0	4	3	1	0	10413814013461456743
Effect4.Program.Val.tuple?	program_val__tuple_opt	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	5408362577801819239
List.mapM.loop._at_.Effect4.Program.actionAt.spec_0	list_map_m_loop_at_program_action_at_spec_0	true	8	0	0	0	3	4	0	1	0	0	7	0	0	0	1	0	0	0	0	4	8	0	5	1	1	0	4603789535662156399
Effect4.Program.Registration.ctorIdx	program_registration_ctor_idx	false	2	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	10727365113068853929
Effect4.Program.RowKind.ctorIdx	program_row_kind_ctor_idx	false	3	0	0	0	1	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0	14034235607024829668
Effect4.Program.Ty.normalize	program_ty_normalize	true	32	0	0	0	1	14	0	0	0	0	32	0	0	0	0	0	0	0	0	0	38	0	13	1	1	0	9537345342931209166
Effect4.Store.Val.handlesList	store_val__handles_list	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	4	0	2	0	1	0	17642722262835923874
Effect4.Program.errAdmits	program_err_admits	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	7219601170699133839
List.hasDecEq._redArg	list_has_dec_eq	true	5	0	0	0	5	6	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	10	0	1	0	13825789189740611004
Effect4.Machine.Val.image	val__image	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	11347244927443505358
Effect4.Machine.Value.exit._redArg	value_exit_	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	13	6	0	0	0	1	0	9432948382649543817
Effect4.Machine.Env.spine	env_spine	false	5	0	0	0	2	3	0	1	0	0	4	0	1	0	0	0	0	0	0	2	3	0	3	1	1	0	17131039043554466975
Effect4.instDecidableEqServiceKey	inst_decidable_eq_service_key	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1646365181630179133
List.mapTR.loop._at_.Effect4.Machine.Env.decode.spec_0	list_map_tr_loop_at_env_decode_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	9103543189574140161
List.nodupDecidable._redArg	list_nodup_decidable	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	13288127553799946404
Effect4.Machine.Env.budgetOf	env_budget_of	false	8	0	1	2	2	2	0	1	0	0	7	0	1	0	0	0	0	0	0	4	10	0	2	2	1	0	16348502553951233815
List.mapTR.loop._at_.Effect4.Machine.Env.encodeEntries.spec_0	list_map_tr_loop_at_env_encode_entries_spec_0	true	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	7	0	3	0	1	0	12949467999442648586
List.range.loop	list_range_loop	true	6	0	0	0	1	2	0	2	0	0	4	0	2	0	0	0	0	0	0	1	8	0	2	0	1	0	17898932363202195071
Effect4.Program.contextsOfList	program_contexts_of_list	true	11	0	0	0	5	6	0	0	0	0	11	0	0	0	0	0	0	0	0	8	7	0	6	4	1	0	3694258482666132445
List.foldl._at_.Effect4.Machine.Env.Context.mergeAll.spec_0._redArg	list_foldl_at_env_context_merge_all_spec_0	true	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	9821390800112703752
List.findSome?._at_.Effect4.Program.firstFailure?.spec_0	list_find_some_opt_at_program_first_failure_opt_spec_0	true	3	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	4	0	1	0	16548508499723176854
Effect4.Program.valOfErr	program_val_of_err	false	12	0	0	0	1	4	0	0	0	0	12	0	0	0	0	0	0	0	0	7	12	0	4	0	1	0	16368007085661881792
